databank	nb_OTU	dataset	set_number	amplicon	abundance_law	method	Species	Genus	Family	Order	Class	Phylum	OTU lost	OTU false
silva	20sp	dataset_3	set5	V4V4	uniform	mothur	5.5923974796	0.409565127569	0.40233446958	0.376510691044	0.294391075302	0.257204834211	-1	159
silva	20sp	dataset_3	set6	V4V4	uniform	mothur	5.46518856196	0.416493990883	0.39888106092	0.314960629921	0.314960629921	0.299419809366	-1	178
silva	20sp	dataset_3	set7	V4V4	uniform	mothur	5.62580138148	0.525913057865	0.433263018571	0.299251354593	0.299251354593	0.27670926914	-1	211
silva	20sp	dataset_3	set8	V4V4	uniform	mothur	5.49050043462	0.435655449315	0.371497164618	0.266774287015	0.191647005257	0.188128647709	-1	251
silva	20sp	dataset_3	set9	V4V4	uniform	mothur	5.46372344167	0.42751929164	0.404038314335	0.305149264539	0.304114860252	0.304114860252	-1	253
silva	20sp	dataset_3	set10	V4V4	uniform	mothur	5.58004640371	0.493246602585	0.398989061982	0.304110043089	0.286294332118	0.286294332118	-1	262
silva	20sp	dataset_4	set1	V4V4	uniform	mothur	20.4252454534	0.566717759642	0.458801110237	0.454037035503	0.436223538672	0.341563445047	-3	218
silva	20sp	dataset_4	set2	V4V4	uniform	mothur	20.6460889174	0.503341125846	0.490204191406	0.39131514161	0.39131514161	0.238533628483	-3	241
silva	20sp	dataset_4	set3	V4V4	uniform	mothur	20.5086709987	0.469765324283	0.329663507305	0.328628781921	0.265303588428	0.196390877861	-3	273
silva	20sp	dataset_4	set4	V4V4	uniform	mothur	20.5301657642	0.561693051572	0.463021442697	0.460950684903	0.455618483584	0.373357630225	-3	292
silva	20sp	dataset_4	set5	V4V4	uniform	mothur	20.3109224534	0.445885291953	0.424583553607	0.421473810783	0.421473810783	0.34720278633	-3	273
silva	20sp	dataset_4	set6	V4V4	uniform	mothur	20.4403775108	0.446845280598	0.380977512858	0.322353647305	0.322353647305	0.296430825908	-3	210
silva	20sp	dataset_4	set7	V4V4	uniform	mothur	20.5306095	0.505416282992	0.376087653772	0.310233515773	0.302318603665	0.159746722813	-3	234
silva	20sp	dataset_4	set8	V4V4	uniform	mothur	20.5175628502	0.466702576161	0.389946032174	0.384766778193	0.326707341075	0.321683464714	-3	217
silva	20sp	dataset_4	set9	V4V4	uniform	mothur	20.4060756034	0.472805773273	0.423677044614	0.363055610201	0.305488543533	0.186730584057	-3	215
silva	20sp	dataset_4	set10	V4V4	uniform	mothur	20.572122304	0.488149597739	0.377463009557	0.377463009557	0.376427587778	0.270555710869	-3	277
silva	20sp	dataset_5	set1	V4V4	uniform	mothur	10.0	4.96184163187	4.96184163187	4.71234041625	4.18281129052	4.18172105143	-1	163
silva	20sp	dataset_5	set2	V4V4	uniform	mothur	10.0	4.95647679669	4.95647679669	4.66514335455	4.03786518688	4.03786518688	-1	152
silva	20sp	dataset_5	set3	V4V4	uniform	mothur	10.0	4.95419847328	4.95419847328	4.61177753544	4.10468920393	4.10468920393	-1	170
silva	20sp	dataset_5	set4	V4V4	uniform	mothur	10.0	4.94878388981	4.94769418534	4.71275390114	3.99006189521	3.99006189521	-1	153
silva	20sp	dataset_5	set5	V4V4	uniform	mothur	10.0	4.94659924367	4.94659924367	4.80377946577	4.13779574756	4.13779574756	-1	149
silva	20sp	dataset_5	set6	V4V4	uniform	mothur	10.0	4.9400806188	4.9400806188	4.72055779497	4.02767185968	4.02767185968	-1	154
silva	20sp	dataset_5	set7	V4V4	uniform	mothur	10.0	4.95638996097	4.95638996097	4.74171954384	4.17936809053	4.17936809053	-1	226
silva	20sp	dataset_5	set8	V4V4	uniform	mothur	10.0	4.96627942392	4.96627942392	4.70043075317	4.13936387765	4.13936387765	-1	226
silva	20sp	dataset_5	set9	V4V4	uniform	mothur	10.0	4.97056899935	4.96947896228	4.63919773272	4.05493786789	4.05493786789	-1	228
silva	20sp	dataset_5	set10	V4V4	uniform	mothur	10.0	4.95848945304	4.95848945304	4.67572616148	4.15717203937	4.15717203937	-1	183
silva	100sp	dataset_1	set1	V4V4	uniform	mothur	10.8110031447	5.60424804953	1.47694802015	1.41817825704	1.32884299409	0.98829174873	-9	473
silva	100sp	dataset_1	set2	V4V4	uniform	mothur	10.7124246865	5.51034033545	1.36128752103	1.25598436737	1.08891060088	0.944145904576	-9	528
silva	100sp	dataset_1	set3	V4V4	uniform	mothur	10.6017224693	5.40702036733	1.41964528441	1.31387218495	1.17221430824	0.973934602712	-9	745
silva	100sp	dataset_1	set4	V4V4	uniform	mothur	10.6751540443	5.55344005042	1.41723991784	1.23575565916	1.05391277888	0.846553429183	-9	596
silva	100sp	dataset_1	set5	V4V4	uniform	mothur	10.6956483956	5.6115492407	1.41521649395	1.23044167807	1.06508940016	0.850072780204	-9	450
silva	100sp	dataset_1	set6	V4V4	uniform	mothur	10.6125235251	5.46926231737	1.48884392372	1.28432492412	1.10023606714	0.874122907216	-9	498
silva	100sp	dataset_1	set7	V4V4	uniform	mothur	10.9662951889	5.7591736885	1.6925795053	1.58820331612	1.39304158739	1.07366132101	-9	486
silva	100sp	dataset_1	set8	V4V4	uniform	mothur	10.7362283526	5.58628491863	1.54046645201	1.41758767731	1.29853798625	1.07149073188	-9	414
silva	100sp	dataset_1	set9	V4V4	uniform	mothur	10.7120040039	5.59691440633	1.49112728618	1.43696619556	1.18866076966	0.828061929475	-9	454
silva	100sp	dataset_1	set10	V4V4	uniform	mothur	10.7213221561	5.52295530556	1.50623289754	1.37419102636	1.16553012205	0.93654171915	-9	460
silva	100sp	dataset_2	set1	V4V4	uniform	mothur	23.9376788982	14.8071772537	6.30947276258	5.4535903106	4.11665001628	4.04354170642	-22	769
silva	100sp	dataset_2	set2	V4V4	uniform	mothur	24.0440267156	14.865926318	6.46623942694	5.50580603016	4.16336851116	4.08325543154	-22	513
silva	100sp	dataset_2	set3	V4V4	uniform	mothur	23.9400304071	14.8173883665	6.55920941494	5.62126245847	4.32682020384	4.32682020384	-22	753
silva	100sp	dataset_2	set4	V4V4	uniform	mothur	23.9474277978	14.8097924188	6.67599277978	5.74661552347	4.26173285199	4.24413357401	-22	706
silva	100sp	dataset_2	set5	V4V4	uniform	mothur	24.0247236272	14.8835443611	6.48333842516	5.60719417948	4.10245878453	4.02186089141	-22	992
silva	100sp	dataset_2	set6	V4V4	uniform	mothur	23.930223142	14.7623717833	6.51759042649	5.62389778658	4.22696598884	4.22372683102	-22	683
silva	100sp	dataset_2	set7	V4V4	uniform	mothur	24.0619986068	14.937214894	6.59016651311	5.68560257073	4.30940877733	4.10262690726	-22	854
silva	100sp	dataset_2	set8	V4V4	uniform	mothur	24.0173917938	14.8778071706	6.54651882704	5.4920357967	4.06782236731	4.0389486126	-22	770
silva	100sp	dataset_2	set9	V4V4	uniform	mothur	24.040154127	14.8888212893	6.5769170103	5.61907659028	4.09993465378	4.08932152595	-22	693
silva	100sp	dataset_2	set10	V4V4	uniform	mothur	23.9756877223	14.8071225969	6.58961775697	5.50258880735	3.94313628382	3.85421637927	-22	912
silva	100sp	dataset_3	set1	V4V4	uniform	mothur	15.2144034118	4.06470442527	0.952828664663	0.75479521394	0.648552012321	0.504862524636	-13	398
silva	100sp	dataset_3	set2	V4V4	uniform	mothur	15.1110357961	4.04649085999	0.878194162013	0.654089065341	0.56310857192	0.402612353808	-13	457
silva	100sp	dataset_3	set3	V4V4	uniform	mothur	14.949855269	3.87040922835	0.710441079941	0.527735631813	0.35879308304	0.256416050618	-13	422
silva	100sp	dataset_3	set4	V4V4	uniform	mothur	15.0152798253	4.13576447548	0.827660787879	0.712158221514	0.581967654116	0.555098834644	-13	413
silva	100sp	dataset_3	set5	V4V4	uniform	mothur	15.0777168655	3.96334515748	0.787917875954	0.678813286037	0.578200580458	0.429216381812	-13	373
silva	100sp	dataset_3	set6	V4V4	uniform	mothur	15.1749598889	4.13011080362	0.97972369087	0.739595335264	0.610001399851	0.561178890241	-13	418
silva	100sp	dataset_3	set7	V4V4	uniform	mothur	15.0360384611	3.92504818408	0.74497431977	0.580696219569	0.4754126603	0.335555005222	-13	408
silva	100sp	dataset_3	set8	V4V4	uniform	mothur	15.011573451	4.16838025515	1.13479033213	0.830919954783	0.69322280239	0.605641384508	-13	433
silva	100sp	dataset_3	set9	V4V4	uniform	mothur	14.9601423182	4.24684245037	1.06551579581	0.965215895777	0.807279293999	0.760316453655	-13	357
silva	100sp	dataset_3	set10	V4V4	uniform	mothur	15.0762270153	4.12627483853	0.934917410882	0.746891489613	0.597951660917	0.570622561821	-13	349
silva	100sp	dataset_4	set1	V4V4	uniform	mothur	17.7682814114	5.60718751699	1.40210949818	1.25286793889	1.09182841298	1.06366552493	-13	389
silva	100sp	dataset_4	set2	V4V4	uniform	mothur	17.5623526344	5.34902697945	1.32442710767	1.2802473026	1.14699075332	1.03763867308	-13	484
silva	100sp	dataset_4	set3	V4V4	uniform	mothur	17.644479777	5.42558752423	1.33676736436	1.24150022869	1.11887700651	1.07276806133	-13	415
silva	100sp	dataset_4	set4	V4V4	uniform	mothur	17.6118776571	5.53433147405	1.56228593796	1.30789053071	1.19564862837	1.05356036142	-13	471
silva	100sp	dataset_4	set5	V4V4	uniform	mothur	17.6310831684	5.60684839124	1.52959731982	1.31387734679	1.21874388148	0.99932560315	-13	403
silva	100sp	dataset_4	set6	V4V4	uniform	mothur	17.6417710635	5.60284946178	1.65684556527	1.46343480958	1.2574637831	1.20647169585	-13	399
silva	100sp	dataset_4	set7	V4V4	uniform	mothur	17.5403845319	5.35857818671	1.25359142398	1.22381841066	1.11149689684	1.07391172258	-13	439
silva	100sp	dataset_4	set8	V4V4	uniform	mothur	17.7578064754	5.50922657514	1.36666268423	1.25885457962	1.12323098478	1.04327095394	-13	509
silva	100sp	dataset_4	set9	V4V4	uniform	mothur	17.7752471367	5.71001175805	1.56020554806	1.45834603493	1.2743543962	1.09188694857	-13	427
silva	100sp	dataset_4	set10	V4V4	uniform	mothur	17.7945725916	5.62008141113	1.51750339213	1.39348710991	1.29362279512	1.09769335142	-13	469
silva	100sp	dataset_5	set1	V4V4	uniform	mothur	11.6751751587	3.43827505674	2.22981700163	2.12658574828	1.68085479644	1.6620834841	-11	590
silva	100sp	dataset_5	set2	V4V4	uniform	mothur	11.4546462728	3.35781186521	2.16375874299	2.07520340825	1.46933778398	1.46933778398	-11	506
silva	100sp	dataset_5	set3	V4V4	uniform	mothur	11.5000219289	3.40366650585	2.25955001974	2.06407613701	1.66983904215	1.66983904215	-11	555
silva	100sp	dataset_5	set4	V4V4	uniform	mothur	11.5294220973	3.32395046548	2.23941682768	2.08501668716	1.76659933251	1.75245916037	-11	480
silva	100sp	dataset_5	set5	V4V4	uniform	mothur	11.4221100011	3.29970358986	2.08980129542	2.00680645515	1.29981337139	1.28598089801	-11	712
silva	100sp	dataset_5	set6	V4V4	uniform	mothur	11.6316107419	3.36372123675	2.22977648416	2.04915151848	1.59536492943	1.5280905047	-11	474
silva	100sp	dataset_5	set7	V4V4	uniform	mothur	11.4356236103	3.28666250452	2.10825967426	2.06440377222	1.60650171415	1.57585515723	-11	547
silva	100sp	dataset_5	set8	V4V4	uniform	mothur	11.4744439082	3.24612819725	2.16961347782	2.06743298381	1.53038213487	1.52301145088	-11	598
silva	100sp	dataset_5	set9	V4V4	uniform	mothur	11.6610355419	3.38986397543	2.16388767003	2.02566915314	1.61430451953	1.60816147433	-11	506
silva	100sp	dataset_5	set10	V4V4	uniform	mothur	11.5205665673	3.36107700403	2.16852306613	2.07424136116	1.5177600421	1.49570250833	-11	718
silva	200sp	dataset_1	set1	V4V4	uniform	mothur	19.8763732568	9.5253800278	4.00029146675	3.80848392449	3.24743285054	3.18026097484	-36	681
silva	200sp	dataset_1	set2	V4V4	uniform	mothur	19.7649347741	9.59377974358	4.05302054756	3.87598678685	3.29267678182	3.09070040871	-36	646
silva	200sp	dataset_1	set3	V4V4	uniform	mothur	19.7598667637	9.56986508425	4.06264345295	3.85178861333	3.23223982534	3.12044449421	-36	626
silva	200sp	dataset_1	set4	V4V4	uniform	mothur	19.7652567434	9.59803745855	4.00627296353	3.84223496729	3.3247154763	3.21471458016	-36	572
silva	200sp	dataset_1	set5	V4V4	uniform	mothur	19.9938787831	9.76396140559	4.12914929061	3.8723991816	3.49475643706	3.33895329987	-36	515
silva	200sp	dataset_1	set6	V4V4	uniform	mothur	19.6523238012	9.4933007029	4.00165387151	3.83626672031	3.38976611128	3.29847352129	-36	652
silva	200sp	dataset_1	set7	V4V4	uniform	mothur	19.8190024445	9.65864899415	4.05235596223	3.85025454709	3.30492946691	3.19815425329	-36	649
silva	200sp	dataset_1	set8	V4V4	uniform	mothur	19.6759279989	9.45647696234	3.92264809923	3.81478081762	3.15645009627	3.05529933283	-36	748
silva	200sp	dataset_1	set9	V4V4	uniform	mothur	19.7606491894	9.51249258725	3.87474405022	3.83110671008	2.9469023083	2.94629809898	-36	582
silva	200sp	dataset_1	set10	V4V4	uniform	mothur	19.6606168766	9.52289716479	3.97332031338	3.77023144095	3.2716681258	3.16655442566	-36	577
silva	200sp	dataset_2	set1	V4V4	uniform	mothur	17.5678565642	7.90235999352	2.23078792461	2.04193443862	1.31830210077	0.63560511962	-29	424
silva	200sp	dataset_2	set2	V4V4	uniform	mothur	17.4505848302	7.93804268881	2.29663194181	2.04777287559	1.29738533751	0.404844496959	-29	400
silva	200sp	dataset_2	set3	V4V4	uniform	mothur	17.860339882	8.30340423229	2.47900092006	2.21721599827	1.20733885371	0.565270336094	-28	384
silva	200sp	dataset_2	set4	V4V4	uniform	mothur	17.5616716256	8.11374087098	2.30754665945	2.04273735461	1.35718149851	0.523803083581	-29	418
silva	200sp	dataset_2	set5	V4V4	uniform	mothur	17.644702549	8.10733867566	2.35827142069	2.10088786512	1.45194065038	0.710454314419	-29	424
silva	200sp	dataset_2	set6	V4V4	uniform	mothur	17.6538029871	8.12915479582	2.38353621687	2.09479409479	1.30963480963	0.671717171717	-29	422
silva	200sp	dataset_2	set7	V4V4	uniform	mothur	17.6790448776	8.11024056619	2.29081130217	1.96682610625	1.2347657645	0.472610300085	-29	445
silva	200sp	dataset_2	set8	V4V4	uniform	mothur	17.5757693806	8.00870016881	2.29565424404	2.09362420465	1.33593039865	0.391053109986	-29	453
silva	200sp	dataset_2	set9	V4V4	uniform	mothur	17.7074020382	8.09348291754	2.3141809291	1.87635502088	1.16351126209	0.60408507692	-30	405
silva	200sp	dataset_2	set10	V4V4	uniform	mothur	17.7918918919	8.04756756757	2.34108108108	2.06918918919	1.28162162162	0.57027027027	-29	451
silva	200sp	dataset_3	set1	V4V4	uniform	mothur	20.027972028	10.8241597113	4.78908188586	4.54883825852	2.62812993458	2.47890818859	-38	690
silva	200sp	dataset_3	set2	V4V4	uniform	mothur	20.0885013285	10.9079654022	4.69011815252	4.5853637854	2.68192096783	2.41548419922	-38	770
silva	200sp	dataset_3	set3	V4V4	uniform	mothur	20.0509319021	10.8765541137	4.7447177118	4.58861562153	3.0210951831	2.62447630047	-38	710
silva	200sp	dataset_3	set4	V4V4	uniform	mothur	20.1385097666	10.8399538263	4.63597474027	4.47193363663	2.99162535932	2.56620492972	-38	732
silva	200sp	dataset_3	set5	V4V4	uniform	mothur	20.1424654133	10.9121623147	4.80475749848	4.64462073168	2.90165654833	2.650748155	-38	647
silva	200sp	dataset_3	set6	V4V4	uniform	mothur	20.1288426763	10.9486889693	4.71722423146	4.6674954792	3.06871609403	2.84109403255	-38	737
silva	200sp	dataset_3	set7	V4V4	uniform	mothur	20.0749190829	10.892499038	4.67521106358	4.48098730223	3.23267920599	2.72485910233	-38	554
silva	200sp	dataset_3	set8	V4V4	uniform	mothur	20.2313761841	10.9241369175	4.72865185051	4.53343808641	3.03572155276	2.5853473808	-38	674
silva	200sp	dataset_3	set9	V4V4	uniform	mothur	20.0884681856	10.9333156367	4.71053553073	4.61856566775	2.94850275051	2.63437404692	-38	688
silva	200sp	dataset_3	set10	V4V4	uniform	mothur	20.2370472908	10.9635855133	4.66721283688	4.49200519803	2.7864003616	2.67831515905	-38	693
silva	200sp	dataset_4	set1	V4V4	uniform	mothur	12.6903880004	4.57601805557	1.1495631891	0.910764230101	0.765126399793	0.689340518126	-19	378
silva	200sp	dataset_4	set2	V4V4	uniform	mothur	12.6286292754	4.65469113466	1.20957181011	0.976910485052	0.651072628586	0.417722064272	-19	375
silva	200sp	dataset_4	set3	V4V4	uniform	mothur	12.5044534413	4.45721997301	1.2616734143	1.04885290148	0.698245614035	0.530904183536	-19	363
silva	200sp	dataset_4	set4	V4V4	uniform	mothur	12.6324515447	4.45655735938	1.17931138564	0.828600996055	0.5887070694	0.507890822068	-19	334
silva	200sp	dataset_4	set5	V4V4	uniform	mothur	12.6452915523	4.53295105799	1.20702094438	0.896839498196	0.555779895547	0.417730038228	-19	400
silva	200sp	dataset_4	set6	V4V4	uniform	mothur	12.5172473267	4.47477578475	1.08123490859	0.861848913418	0.693083822008	0.434287685409	-19	348
silva	200sp	dataset_4	set7	V4V4	uniform	mothur	12.6777126954	4.59281792391	1.26390731692	1.04378499078	0.672998716331	0.404409781776	-19	361
silva	200sp	dataset_4	set8	V4V4	uniform	mothur	12.7161005963	4.64527698557	1.18624146573	1.00151240169	0.673839771843	0.355846512834	-19	361
silva	200sp	dataset_4	set9	V4V4	uniform	mothur	12.4746661493	4.63962449208	1.25181879911	1.01095590692	0.698957760748	0.51176426208	-19	331
silva	200sp	dataset_4	set10	V4V4	uniform	mothur	12.6034873066	4.52013151512	1.16557969062	0.820622001833	0.611518352827	0.330458685927	-19	375
silva	200sp	dataset_5	set1	V4V4	uniform	mothur	14.6814906366	4.61653737075	2.75632041846	2.62752844326	2.50146768338	2.42548472175	-29	583
silva	200sp	dataset_5	set2	V4V4	uniform	mothur	14.7391352281	4.6284369281	2.87420898287	2.72051462968	2.5035719798	2.45558176967	-29	573
silva	200sp	dataset_5	set3	V4V4	uniform	mothur	14.3791539285	4.33310892094	2.69015638968	2.61464346022	2.53365082168	2.46925182381	-29	591
silva	200sp	dataset_5	set4	V4V4	uniform	mothur	14.6543008201	4.51408404066	2.75588030773	2.67537169284	2.54289782448	2.46899524277	-29	484
silva	200sp	dataset_5	set5	V4V4	uniform	mothur	14.5434530707	4.58784417591	2.82199415108	2.70578822491	2.60539093969	2.57603597638	-29	576
silva	200sp	dataset_5	set6	V4V4	uniform	mothur	14.7450800966	4.45622526267	2.76686548405	2.55465089358	2.42536079292	2.40548272935	-29	502
silva	200sp	dataset_5	set7	V4V4	uniform	mothur	14.5441130923	4.4181230919	2.78708906686	2.62094597584	2.49785407725	2.49561966285	-29	602
silva	200sp	dataset_5	set8	V4V4	uniform	mothur	14.6135838087	4.45729733301	2.7924328848	2.59393926047	2.4579029665	2.45201180435	-29	610
silva	200sp	dataset_5	set9	V4V4	uniform	mothur	14.5759270483	4.53091079398	2.73712050251	2.67753044245	2.5625654306	2.53953385861	-29	593
silva	200sp	dataset_5	set10	V4V4	uniform	mothur	14.717285856	4.60461911586	2.76353213538	2.64303825378	2.42586263918	2.40960202844	-29	606
silva	500sp	dataset_1	set1	V4V4	uniform	mothur	25.2514845133	13.5974337345	3.3101521938	2.19858855398	1.63439746225	1.54408630256	-110	1169
silva	500sp	dataset_1	set2	V4V4	uniform	mothur	25.2469957056	13.4047987819	3.23362953975	2.19171335784	1.72793500113	1.52612683345	-109	1152
silva	500sp	dataset_1	set3	V4V4	uniform	mothur	25.2283650877	13.3346985319	3.23701240082	2.1008504775	1.51556041241	1.30766380007	-110	1100
silva	500sp	dataset_1	set4	V4V4	uniform	mothur	25.1635580653	13.341954848	3.16273474666	2.14547589954	1.77111503921	1.63734592434	-109	1320
silva	500sp	dataset_1	set5	V4V4	uniform	mothur	25.0803033894	13.4194832899	3.20583076558	1.92566958995	1.29926522873	1.16406731453	-109	1014
silva	500sp	dataset_1	set6	V4V4	uniform	mothur	24.984617211	13.2634756698	3.09585099184	2.0719707492	1.5740707765	1.32725761839	-109	1121
silva	500sp	dataset_1	set7	V4V4	uniform	mothur	25.1091486764	13.3348223495	3.35146708397	1.94467641166	1.40253938898	1.3031594172	-108	1195
silva	500sp	dataset_1	set8	V4V4	uniform	mothur	24.9408975747	13.1819866541	3.10978815525	2.04183368819	1.47700396094	1.40143450179	-110	920
silva	500sp	dataset_1	set9	V4V4	uniform	mothur	25.1813911044	13.460064708	3.22183718698	2.26547600706	1.73610258477	1.67680821057	-110	1200
silva	500sp	dataset_1	set10	V4V4	uniform	mothur	25.3423853036	13.5995145631	3.52385303636	2.44907671807	2.01332571864	1.82250142776	-110	1196
silva	500sp	dataset_2	set1	V4V4	uniform	mothur	16.9200935573	7.01706239516	2.38435513975	1.61787511517	1.1761665131	1.11453682047	-74	930
silva	500sp	dataset_2	set2	V4V4	uniform	mothur	16.8659203628	6.97162155779	2.18913608238	1.63161872373	1.11938028435	1.06860327807	-74	1039
silva	500sp	dataset_2	set3	V4V4	uniform	mothur	17.0257222301	7.03730618785	2.47709128611	1.85901314859	1.37237381592	1.14995994156	-74	1001
silva	500sp	dataset_2	set4	V4V4	uniform	mothur	17.0188296366	6.97890514394	2.27564889099	1.62005663049	1.18546484191	1.05049551675	-73	927
silva	500sp	dataset_2	set5	V4V4	uniform	mothur	16.8580658853	6.76577451836	2.11502346311	1.4168887212	1.07388402858	0.999957554177	-73	900
silva	500sp	dataset_2	set6	V4V4	uniform	mothur	16.9536432606	6.97408238992	2.21933303396	1.5398926993	1.20748268772	1.12254023776	-73	884
silva	500sp	dataset_2	set7	V4V4	uniform	mothur	16.815872193	6.99670114753	2.23468979005	1.75960319517	1.23069346592	1.0935177549	-74	881
silva	500sp	dataset_2	set8	V4V4	uniform	mothur	17.1833364697	7.09855099737	2.2066898758	1.62841550621	1.21874294317	0.914866390666	-73	1008
silva	500sp	dataset_2	set9	V4V4	uniform	mothur	17.0072856655	6.87757160193	2.2095453528	1.62799750233	1.14708702977	1.07271292075	-74	946
silva	500sp	dataset_2	set10	V4V4	uniform	mothur	16.9541097914	6.99718725994	2.41374460793	1.77769898954	1.34974886249	1.29688589494	-74	926
silva	500sp	dataset_3	set1	V4V4	uniform	mothur	21.7143930941	9.84800046979	2.79756885313	1.72813435903	1.20661224969	0.543801749956	-93	1086
silva	500sp	dataset_3	set2	V4V4	uniform	mothur	21.5503947958	9.79678506611	2.46655667382	1.42069908313	0.867499469677	0.810243477031	-91	918
silva	500sp	dataset_3	set3	V4V4	uniform	mothur	21.9022501701	9.82699265586	2.54581290035	1.46089772167	1.0675426453	0.58125249302	-93	1067
silva	500sp	dataset_3	set4	V4V4	uniform	mothur	21.3900251842	9.47781203662	2.43662296703	1.50784475251	0.990665379999	0.711342292937	-93	985
silva	500sp	dataset_3	set5	V4V4	uniform	mothur	21.3413949766	9.48902332808	2.37190273299	1.33166356724	0.821750900403	0.43703302653	-91	993
silva	500sp	dataset_3	set6	V4V4	uniform	mothur	21.4473730555	9.51781626064	2.3490460816	1.37258585266	1.03158203698	0.589609627238	-93	1011
silva	500sp	dataset_3	set7	V4V4	uniform	mothur	21.7434132475	9.86852571858	2.64196022694	1.53623154358	0.891034029107	0.449372158857	-93	1146
silva	500sp	dataset_3	set8	V4V4	uniform	mothur	21.5475475523	9.64755462323	2.53367902515	1.4839418295	1.06979046362	0.661159167511	-91	967
silva	500sp	dataset_3	set9	V4V4	uniform	mothur	21.4504670915	9.48902894436	2.49000671481	1.49126485799	0.884003439867	0.699190688798	-92	1034
silva	500sp	dataset_3	set10	V4V4	uniform	mothur	21.7638469226	9.62444300747	2.70542590089	1.63802245606	1.29832461349	0.772406090177	-93	1062
silva	500sp	dataset_4	set1	V4V4	uniform	mothur	21.4200223123	8.92606423581	1.96322001057	1.27150490282	0.679020609477	0.525676707181	-93	947
silva	500sp	dataset_4	set2	V4V4	uniform	mothur	21.5618831497	9.01705134687	2.12549941798	1.58401392139	0.853011793202	0.678554715517	-92	1059
silva	500sp	dataset_4	set3	V4V4	uniform	mothur	21.5232965714	9.00863454997	2.10965737221	1.58130436318	0.77353373901	0.549343816575	-95	1070
silva	500sp	dataset_4	set4	V4V4	uniform	mothur	21.4845621795	8.94022490942	2.05713075801	1.55657083706	0.930259257517	0.646675763422	-94	1049
silva	500sp	dataset_4	set5	V4V4	uniform	mothur	21.5507966514	9.05043149503	2.1262196339	1.47455999249	0.888118916507	0.494053000505	-93	1099
silva	500sp	dataset_4	set6	V4V4	uniform	mothur	21.5899226172	9.06437688613	2.12947710807	1.54163760407	0.833031552001	0.524758985921	-93	1020
silva	500sp	dataset_4	set7	V4V4	uniform	mothur	21.4684905705	8.95583076307	2.1447602006	1.39999058225	0.910215901867	0.567047300638	-94	1032
silva	500sp	dataset_4	set8	V4V4	uniform	mothur	21.3816577861	8.97550372278	2.01143065505	1.36394132938	0.804996647729	0.535349400708	-92	1012
silva	500sp	dataset_4	set9	V4V4	uniform	mothur	21.5742847747	9.11729224409	2.15539061399	1.51424813266	0.895034528116	0.625198477944	-92	1011
silva	500sp	dataset_4	set10	V4V4	uniform	mothur	21.584535195	9.10447057159	2.21056852086	1.44505713511	1.10521114636	0.579209660491	-93	1054
silva	500sp	dataset_5	set1	V4V4	uniform	mothur	19.9905413593	10.5102011238	2.75549140502	1.86328094373	1.43069009349	1.32996424201	-89	1020
silva	500sp	dataset_5	set2	V4V4	uniform	mothur	20.0595197357	10.7229807068	2.68473656263	1.83378370405	1.31590064311	1.24390819517	-89	1069
silva	500sp	dataset_5	set3	V4V4	uniform	mothur	19.8684374705	10.3795916438	2.74849229606	1.70373381227	1.03774458834	0.884138387371	-88	1044
silva	500sp	dataset_5	set4	V4V4	uniform	mothur	20.0648913159	10.5858397456	2.68860678699	1.83300828576	1.13626703545	0.980811555146	-88	960
silva	500sp	dataset_5	set5	V4V4	uniform	mothur	20.0817102138	10.4983372922	2.69287410926	1.90712589074	1.26603325416	1.03135391924	-88	1161
silva	500sp	dataset_5	set6	V4V4	uniform	mothur	20.3090779806	10.8112822944	2.82782649917	1.8838113297	1.1243422612	1.0162597772	-88	975
silva	500sp	dataset_5	set7	V4V4	uniform	mothur	20.0773399598	10.5854218436	2.90261507514	2.01947698497	1.36206366111	1.05828895989	-89	1135
silva	500sp	dataset_5	set8	V4V4	uniform	mothur	19.9928523248	10.615450339	2.75275907364	1.89329846278	1.4084210028	1.16161556394	-88	986
silva	500sp	dataset_5	set9	V4V4	uniform	mothur	20.1338716532	10.628785947	2.66507059546	1.81602682155	1.34238088492	0.988308070076	-88	1082
silva	500sp	dataset_5	set10	V4V4	uniform	mothur	19.8647623563	10.3198293232	2.67388882304	1.88047884319	1.30835605073	1.13300936352	-89	982
silva	1000sp	dataset_1	set1	V4V4	uniform	mothur	26.5523326283	14.2520735794	3.14266226204	2.27053021841	1.45242531549	0.97271430948	-243	1119
silva	1000sp	dataset_1	set2	V4V4	uniform	mothur	26.43414773	14.1443996395	3.06238910764	2.09022249632	1.35706627449	1.14402960292	-243	1106
silva	1000sp	dataset_1	set3	V4V4	uniform	mothur	26.6158150157	14.4586069084	3.30333999429	2.11859358645	1.60979160719	1.26760871634	-244	1021
silva	1000sp	dataset_1	set4	V4V4	uniform	mothur	26.7894443321	14.1800634981	3.34918249165	2.19981687813	1.53844489102	1.24836438874	-244	1163
silva	1000sp	dataset_1	set5	V4V4	uniform	mothur	26.4886857197	14.2009795657	3.28414053502	2.11054368863	1.21571342064	0.845481530735	-244	1034
silva	1000sp	dataset_1	set6	V4V4	uniform	mothur	26.7315068493	14.5222317352	3.31157724505	2.11547754947	1.36309931507	1.07360159817	-244	1104
silva	1000sp	dataset_1	set7	V4V4	uniform	mothur	26.5565588302	14.1576617845	3.02139279213	2.20955655764	1.57930205718	1.33026520875	-244	967
